tweet_id,user_community,user_active_status,retweet_count_metadata,quote_count_metadata,retweet_count_by_community_0,quote_count_by_community_0,retweet_count_by_community_1,quote_count_by_community_1,retweet_count_by_community_2,quote_count_by_community_2,retweet_count_by_community_3,quote_count_by_community_3,retweet_count_by_community_4,quote_count_by_community_4,retweet_count_by_suspended_users,quote_count_by_suspended_users,date
1327529451723231232,1,suspended,9632,1379,4,2,605,144,6932,1025,68,14,27,3,3040,441,2020_11
1327619075971932160,0,active,23007,2617,19192,1583,7,5,129,33,1,1,2,1,156,40,2020_11
1327623287195709440,1,active,5485,405,9,8,276,46,3415,266,15,1,60,5,1216,71,2020_11
1327642416778780673,1,active,723,127,5,16,127,12,390,56,5,2,19,2,95,15,2020_11
1327647020992098305,1,suspended,3801,294,3,3,136,21,2742,229,14,2,9,1,1020,74,2020_11
1327649331789385728,1,active,13574,841,11,8,1161,80,8053,541,18,2,64,1,2570,152,2020_11
1327649995940458496,1,suspended,496,16,2,2,71,2,242,8,11,1,3,1,113,4,2020_11
1327689681861939200,1,active,13174,920,14,29,1014,86,8801,577,11,1,73,8,3039,183,2020_11
1327705369964122114,1,suspended,6700,511,4,1,202,24,5063,417,13,2,15,1,2048,152,2020_11
1327748878024798209,1,active,488,37,2,3,34,2,278,10,26,1,1,1,95,4,2020_11
1327750127679889409,1,suspended,71054,11185,224,1666,12062,892,29032,3533,1364,101,1418,99,9181,1068,2020_11
1327761129234427904,1,suspended,2618,242,4,1,426,22,798,72,133,14,90,1,228,15,2020_11
1327763285333172225,1,active,3141,384,13,125,289,23,1593,109,23,6,60,3,588,26,2020_11
1327795995221123078,1,active,14786,810,89,118,2465,90,7972,335,87,6,124,1,2805,96,2020_11
1327804765804261376,1,active,11982,892,34,38,1385,86,7470,606,158,15,125,10,2991,205,2020_11
1327860436587347973,1,suspended,6307,373,2,6,170,28,4592,265,11,1,33,1,2131,109,2020_11
1327879595538976769,1,suspended,22162,2657,31,20,2396,315,14804,1803,18,3,62,6,4314,483,2020_11
1327962802938646529,1,active,17426,1201,31,33,1530,137,11868,827,22,2,58,6,3738,201,2020_11
1327969645660418048,2,suspended,2108,358,3,10,26,26,1858,252,21,6,10,3,493,75,2020_11
1327994251523747840,1,active,1602,154,1,1,73,21,1265,107,2,1,24,2,617,52,2020_11
1327998400512475138,1,active,1671,334,6,3,124,36,1224,375,2,2,18,2,498,188,2020_11
1327998623653769217,1,suspended,29901,4649,29,28,3318,589,19488,3215,51,6,132,15,6999,1096,2020_11
1328002061305335810,1,active,9251,641,15,7,1125,86,5343,373,11,1,146,5,1634,85,2020_11
1328013807197810688,1,active,11022,783,15,6,859,79,7512,573,11,1,14,1,2482,158,2020_11
1328014900505952257,1,suspended,661,41,1,4,115,4,326,12,19,1,9,1,141,5,2020_11
1328015270963798017,1,active,11194,774,24,12,1125,84,6114,429,59,8,75,3,2338,132,2020_11
1328048192638779392,1,deleted,3266,275,4,1,92,20,2690,219,17,4,5,2,1117,73,2020_11
1328065043410391040,1,active,14289,2699,24,16,1455,389,8882,2459,92,34,243,35,2922,1005,2020_11
1328070809940865024,1,active,2177,129,6,3,125,14,1519,93,3,2,7,1,548,39,2020_11
1328107210363310081,1,active,35665,3261,82,656,3678,245,18872,1307,885,64,1123,54,6311,391,2020_11
1328340354504900608,1,suspended,6056,410,3,1,179,25,3928,302,4,4,15,1,1702,135,2020_11
1328347115534360578,1,active,5250,366,8,1,198,28,2854,200,3,1,49,5,1076,56,2020_11
1328356251810603016,1,suspended,4849,852,4,4,257,118,2696,600,12,3,14,4,1150,279,2020_11
1328374098616049664,1,active,1771,222,7,62,128,14,957,83,11,2,18,1,378,19,2020_11
1328374748959694850,1,active,57831,5581,193,637,6340,493,25996,2266,223,18,520,33,7836,641,2020_11
1328380989991694336,1,suspended,11205,1308,8,1,539,101,6564,870,35,8,18,2,2444,306,2020_11
1328386573516173314,1,active,17343,2046,17,7,586,149,9776,1217,28,6,159,21,3243,367,2020_11
1328393027946209286,1,active,3651,254,5,3,283,23,1773,134,23,3,23,1,681,33,2020_11
1328397297525301248,1,suspended,7019,994,7,3,180,59,4490,635,13,4,25,5,2000,252,2020_11
1328411861793067010,1,active,42706,4484,41,92,2406,388,20170,2486,278,37,310,36,6518,715,2020_11
1328418387949719554,1,suspended,3994,501,1,3,71,23,2350,286,6,1,60,1,846,95,2020_11
1328452034450907138,1,active,25363,1841,76,199,3010,194,14916,958,177,21,287,17,5378,267,2020_11
1328456077705437190,1,active,7627,599,2,44,382,44,4134,314,16,2,61,1,1534,105,2020_11
1328469195550576645,1,active,14936,1786,12,7,941,228,6514,1332,49,14,270,68,2361,335,2020_11
1328471115216240641,1,active,1590,216,1,1,164,29,823,142,14,1,10,1,206,30,2020_11
1328471539587674116,1,active,7971,1099,6,1,236,63,4535,583,5,1,6,3,1500,157,2020_11
1328478389464932355,1,suspended,11428,1649,7,5,492,104,5170,768,3,1,45,8,1989,277,2020_11
1328484997926318080,1,suspended,2431,148,5,3,309,22,877,45,79,6,50,3,324,13,2020_11
1328490725969891328,1,active,4743,477,2,1,231,33,2492,275,3,1,29,18,938,76,2020_11
1328494299743350784,1,active,20648,1455,14,19,827,83,7992,632,36,6,17,3,2585,193,2020_11
1328516374616895488,1,suspended,14665,1287,20,5,587,107,7340,654,10,2,26,4,3007,229,2020_11
1328520751859658752,1,active,7584,1167,9,4,620,118,3642,612,26,7,293,27,1074,178,2020_11
1328643880045035526,1,suspended,10716,916,5,1,295,53,6707,582,5,1,13,3,2211,163,2020_11
1328714228551753729,1,active,8205,308,3,10,275,20,4281,159,6,1,14,1,1533,50,2020_11
1328717170721910784,1,active,6696,392,7,6,406,31,3310,173,11,3,19,1,1219,62,2020_11
1328752247250055177,1,active,5711,899,8,13,460,85,1915,307,26,4,60,4,605,74,2020_11
1328753692066029568,1,active,8513,1643,16,10,1044,162,2061,386,11,3,86,17,580,83,2020_11
1328767038458916869,1,active,19104,1969,24,91,2020,161,5587,508,25,2,119,8,1772,139,2020_11
1328767117823512577,1,active,12924,897,11,11,1330,70,3903,296,13,2,119,2,1247,90,2020_11
1328767176828981259,1,active,14145,1418,12,21,1361,108,4306,407,17,3,101,6,1350,135,2020_11
1328769813355712512,1,active,8745,627,10,20,577,43,2559,173,19,4,41,1,963,38,2020_11
1328789066905686023,1,active,1444,146,1,7,94,13,565,54,2,1,56,2,166,6,2020_11
1328800358420791297,1,active,7791,861,16,3,681,94,3146,367,11,5,27,4,879,89,2020_11
1328829764312948738,1,suspended,30950,2605,39,85,1630,99,6528,466,358,24,188,7,2347,166,2020_11
1328830381429288962,1,suspended,40905,6536,60,399,3250,262,7738,963,343,39,440,34,2543,304,2020_11
1328833864970739719,1,active,12206,1287,19,221,475,57,4120,363,10,1,59,5,1416,120,2020_11
1328835111899459584,1,active,19870,1407,7,15,1417,99,5991,479,20,3,50,4,1597,122,2020_11
1328851390177959937,1,active,3603,422,9,26,243,35,1404,148,19,1,91,5,458,43,2020_11
1328851444431253504,1,active,8278,434,12,18,447,24,2498,127,23,4,82,1,953,31,2020_11
1328852352787484677,1,suspended,51002,8271,107,791,3518,279,10721,1275,545,44,475,27,3433,405,2020_11
1328858706944139265,1,active,3997,1304,102,39,100,42,991,383,17,9,14,1,401,145,2020_11
1328885590872498176,1,active,8445,592,6,7,533,46,4170,272,6,1,17,1,1503,68,2020_11
1328887340073426947,1,active,1140,53,3,1,44,2,529,24,3,3,17,2,182,5,2020_11
1328892704399519746,1,suspended,13081,1081,5,1,582,93,5417,498,26,4,40,6,2247,215,2020_11
1328893051167653888,1,active,4796,169,4,2,105,10,2129,82,4,1,4,1,857,27,2020_11
1328921766799011841,1,suspended,37018,3795,31,29,2453,331,20210,2281,188,34,83,10,6664,690,2020_11
1328966507733331971,1,active,1689,209,30,6,86,11,1118,139,3,1,4,1,377,36,2020_11
1328969920357535744,1,active,10456,3550,20,41,1208,490,5542,2364,102,32,27,11,1641,683,2020_11
1329024973055385600,0,active,1119,2495,541,1037,12,33,203,150,4,1,4,7,68,57,2020_11
1329053369961365506,1,active,713,30,1,3,19,5,332,11,3,1,3,1,155,5,2020_11
1329054683441278977,1,suspended,54575,10152,143,1044,7409,593,20115,2685,731,75,905,61,6854,872,2020_11
1329062860987781121,1,suspended,51004,5735,80,18,13822,782,20040,2092,748,38,916,37,5407,593,2020_11
1329124867497730052,1,active,5704,205,2,1,175,14,3590,121,20,4,22,1,1380,41,2020_11
1329128213935747077,1,active,856,204,10,16,216,29,251,60,12,4,16,2,61,17,2020_11
1329132267986321408,1,active,7713,820,9,12,485,67,4421,527,12,2,23,3,1442,130,2020_11
1329132416540291075,1,active,1278,265,1,5,244,35,698,132,7,3,104,41,193,51,2020_11
1329142558337998854,1,suspended,12455,1168,14,5,634,110,8754,812,60,8,30,5,2766,210,2020_11
1329166050781515777,1,active,2501,145,4,1,78,11,1640,106,32,4,15,1,688,33,2020_11
1329191439511793679,1,active,655,154,4,1,41,23,369,76,1,1,4,1,154,29,2020_11
1329198099332538368,1,active,2598,186,2,8,118,6,1516,119,1,3,15,1,602,42,2020_11
1329199661605916679,1,suspended,2137,588,4,1,131,66,1289,530,5,2,13,4,498,151,2020_11
1329220142417534977,1,active,3743,305,2,1,195,23,2548,213,19,3,22,1,1011,51,2020_11
1329261913834991616,1,active,17662,1666,36,25,1759,9,8586,93,144,1,173,1,3282,34,2020_11
1329284168321298432,1,active,4709,424,6,1,316,43,2871,299,6,1,12,3,1011,76,2020_11
1329292819396251652,1,suspended,8711,551,5,3,309,51,5184,359,28,4,23,1,2106,120,2020_11
1329295102834057217,1,suspended,47827,3374,157,445,6459,270,21995,1212,958,53,857,22,7285,369,2020_11
1329302352982118400,1,suspended,13879,850,7,3,573,66,7261,482,41,6,31,4,2764,149,2020_11
1329305120069312513,1,active,12597,685,9,7,475,53,7731,448,18,1,53,3,2822,137,2020_11
1329368403077894148,2,suspended,3437,231,4,1,23,28,2593,183,8,2,8,1,1040,195,2020_11
1329405682706247683,1,suspended,50176,6073,120,535,5972,403,17201,1548,682,46,761,36,6023,497,2020_11
1329425886920155141,1,active,4132,303,7,9,200,25,1710,129,3,1,5,1,518,30,2020_11
1329431306967666690,1,suspended,6553,740,3,3,194,59,2513,308,16,6,18,1,993,123,2020_11
1329437052975378442,1,suspended,15851,1293,4,5,315,46,6393,610,31,5,19,1,2462,202,2020_11
1329459995893764102,1,suspended,58181,6913,105,363,5658,413,15584,1714,668,58,616,62,5028,525,2020_11
1329475287818661891,1,suspended,3592,283,3,6,165,17,827,76,23,1,36,3,321,20,2020_11
1329475868029317122,1,suspended,6262,633,7,16,330,46,1417,190,47,4,68,9,487,56,2020_11
1329478149609041927,1,suspended,60468,8657,85,386,5195,471,13542,1871,467,27,459,34,4198,563,2020_11
1329480371378020353,1,suspended,6745,836,6,12,368,55,1647,258,27,1,37,7,598,59,2020_11
1329481462446518272,1,active,9741,680,3,1,411,45,3391,273,9,2,24,2,1246,74,2020_11
1329497395604893699,1,active,6345,671,1,3,278,53,1845,196,5,2,17,2,639,57,2020_11
1329506566274490370,1,suspended,11481,994,1,1,299,53,5547,536,70,7,22,7,2149,196,2020_11
1329524661886066702,1,active,5267,328,12,13,268,32,2766,145,41,8,63,4,1177,68,2020_11
